,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,completed sets,packs,simulations
16687,1.0,4.0,6.0,13.0,11.0,12.0,8.0,6.0,18.0,12.0,8.0,12.0,11.0,8.0,4.0,12.0,10.0,10.0,13.0,6.0,10.0,14.0,5.0,8.0,1.0,37.0,500.0
16688,3.0,6.0,7.0,14.0,12.0,5.0,13.0,13.0,4.0,13.0,9.0,8.0,5.0,12.0,5.0,17.0,7.0,8.0,16.0,13.0,9.0,11.0,10.0,2.0,2.0,37.0,500.0
16689,3.0,7.0,12.0,9.0,6.0,13.0,9.0,11.0,10.0,12.0,10.0,6.0,15.0,8.0,6.0,8.0,14.0,11.0,11.0,9.0,12.0,10.0,4.0,6.0,3.0,37.0,500.0
16690,,3.0,12.0,10.0,17.0,11.0,12.0,10.0,9.0,8.0,13.0,9.0,16.0,10.0,7.0,8.0,6.0,5.0,9.0,15.0,9.0,6.0,11.0,6.0,2.875,37.0,500.0
16691,,9.0,7.0,11.0,11.0,9.0,9.0,16.0,12.0,9.0,13.0,8.0,10.0,11.0,7.0,7.0,10.0,8.0,11.0,9.0,7.0,10.0,14.0,4.0,3.8333333333333335,37.0,500.0
16692,2.0,2.0,5.0,8.0,12.0,14.0,4.0,12.0,9.0,6.0,12.0,10.0,9.0,11.0,13.0,12.0,10.0,11.0,9.0,20.0,11.0,5.0,9.0,6.0,2.0,37.0,500.0
16693,2.0,9.0,12.0,19.0,5.0,10.0,9.0,3.0,15.0,12.0,10.0,5.0,9.0,15.0,7.0,11.0,10.0,10.0,12.0,6.0,9.0,11.0,6.0,5.0,2.0,37.0,500.0
16694,1.0,9.0,11.0,12.0,9.0,11.0,5.0,11.0,14.0,12.0,9.0,10.0,9.0,9.0,6.0,6.0,11.0,14.0,13.0,11.0,8.0,6.0,9.0,6.0,1.0,37.0,500.0
16695,3.0,9.0,7.0,7.0,11.0,8.0,7.0,8.0,16.0,11.0,13.0,9.0,10.0,11.0,8.0,11.0,9.0,12.0,11.0,10.0,8.0,14.0,8.0,1.0,1.0,37.0,500.0
16696,2.0,8.0,15.0,6.0,10.0,17.0,6.0,5.0,6.0,4.0,11.0,6.0,9.0,12.0,12.0,11.0,9.0,12.0,11.0,12.0,9.0,12.0,14.0,3.0,2.0,37.0,500.0
16697,3.0,6.0,6.0,11.0,7.0,8.0,5.0,14.0,12.0,10.0,10.0,6.0,9.0,8.0,13.0,12.0,20.0,11.0,11.0,6.0,13.0,11.0,6.0,4.0,3.0,37.0,500.0
16698,1.0,3.0,5.0,8.0,17.0,14.0,8.0,7.0,10.0,12.0,7.0,13.0,12.0,9.0,8.0,9.0,7.0,18.0,8.0,10.0,9.0,8.0,15.0,4.0,1.0,37.0,500.0
16699,2.0,5.0,10.0,11.0,15.0,12.0,9.0,12.0,10.0,10.0,8.0,8.0,12.0,9.0,6.0,5.0,10.0,12.0,10.0,12.0,5.0,8.0,14.0,7.0,2.0,37.0,500.0
16700,1.0,4.0,10.0,17.0,9.0,9.0,12.0,6.0,6.0,10.0,15.0,8.0,10.0,12.0,4.0,7.0,8.0,12.0,11.0,10.0,15.0,12.0,6.0,8.0,1.0,37.0,500.0
16701,3.0,7.0,10.0,10.0,9.0,9.0,8.0,8.0,21.0,8.0,16.0,11.0,11.0,13.0,5.0,5.0,9.0,10.0,10.0,7.0,9.0,12.0,8.0,3.0,3.0,37.0,500.0
16702,,9.0,5.0,13.0,10.0,13.0,8.0,13.0,7.0,12.0,8.0,8.0,9.0,14.0,10.0,5.0,9.0,14.0,8.0,12.0,9.0,12.0,12.0,2.0,1.9166666666666667,37.0,500.0
16703,,2.0,11.0,7.0,8.0,10.0,11.0,8.0,9.0,13.0,9.0,13.0,12.0,10.0,8.0,11.0,11.0,11.0,13.0,12.0,11.0,7.0,12.0,3.0,1.9166666666666667,37.0,500.0
16704,,9.0,13.0,9.0,4.0,8.0,7.0,10.0,10.0,10.0,10.0,8.0,7.0,11.0,7.0,10.0,14.0,10.0,17.0,15.0,4.0,14.0,9.0,6.0,3.8333333333333335,37.0,500.0
16705,4.0,4.0,7.0,7.0,12.0,7.0,6.0,13.0,7.0,11.0,9.0,12.0,13.0,9.0,7.0,17.0,18.0,10.0,8.0,10.0,6.0,12.0,9.0,4.0,4.0,37.0,500.0
16706,3.0,3.0,9.0,6.0,10.0,16.0,7.0,11.0,9.0,9.0,16.0,9.0,13.0,13.0,7.0,15.0,6.0,12.0,4.0,6.0,10.0,13.0,7.0,8.0,3.0,37.0,500.0
16707,4.0,5.0,13.0,15.0,4.0,8.0,8.0,10.0,7.0,6.0,10.0,9.0,8.0,14.0,6.0,13.0,18.0,7.0,14.0,7.0,7.0,12.0,12.0,5.0,4.0,37.0,500.0
16708,2.0,4.0,15.0,9.0,7.0,13.0,5.0,9.0,10.0,13.0,8.0,4.0,8.0,9.0,12.0,9.0,9.0,14.0,15.0,6.0,8.0,9.0,14.0,10.0,2.0,37.0,500.0
16709,2.0,4.0,10.0,10.0,11.0,11.0,7.0,18.0,17.0,15.0,5.0,8.0,8.0,10.0,9.0,5.0,9.0,11.0,13.0,7.0,12.0,9.0,4.0,7.0,2.0,37.0,500.0
16710,1.0,6.0,13.0,11.0,12.0,13.0,9.0,10.0,11.0,9.0,13.0,8.0,10.0,13.0,6.0,13.0,6.0,9.0,8.0,6.0,11.0,9.0,8.0,7.0,1.0,37.0,500.0
16711,,3.0,9.0,12.0,5.0,14.0,7.0,11.0,7.0,18.0,10.0,10.0,13.0,10.0,12.0,8.0,5.0,13.0,12.0,5.0,7.0,11.0,15.0,5.0,2.875,37.0,500.0
16712,1.0,9.0,10.0,8.0,13.0,8.0,10.0,7.0,8.0,2.0,14.0,11.0,12.0,14.0,4.0,12.0,11.0,12.0,12.0,9.0,10.0,15.0,8.0,2.0,1.0,37.0,500.0
16713,1.0,3.0,8.0,8.0,12.0,8.0,6.0,12.0,14.0,9.0,11.0,13.0,10.0,11.0,10.0,13.0,13.0,13.0,10.0,9.0,9.0,5.0,10.0,4.0,1.0,37.0,500.0
16714,1.0,8.0,9.0,9.0,13.0,12.0,6.0,11.0,9.0,10.0,9.0,7.0,9.0,6.0,6.0,8.0,12.0,10.0,12.0,8.0,15.0,16.0,7.0,9.0,1.0,37.0,500.0
16715,4.0,5.0,8.0,9.0,9.0,12.0,6.0,13.0,12.0,10.0,14.0,12.0,12.0,7.0,3.0,9.0,13.0,12.0,9.0,7.0,11.0,11.0,7.0,7.0,3.0,37.0,500.0
16716,1.0,6.0,11.0,7.0,12.0,12.0,6.0,11.0,9.0,11.0,11.0,11.0,4.0,11.0,9.0,20.0,7.0,10.0,10.0,12.0,9.0,9.0,9.0,4.0,1.0,37.0,500.0
16717,1.0,5.0,9.0,11.0,14.0,7.0,7.0,9.0,9.0,10.0,5.0,13.0,11.0,15.0,7.0,12.0,13.0,13.0,10.0,9.0,12.0,7.0,9.0,4.0,1.0,37.0,500.0
16718,2.0,5.0,14.0,14.0,8.0,10.0,9.0,11.0,7.0,12.0,17.0,7.0,12.0,11.0,6.0,8.0,8.0,12.0,8.0,8.0,9.0,8.0,8.0,8.0,2.0,37.0,500.0
16719,2.0,5.0,9.0,9.0,14.0,8.0,8.0,7.0,13.0,14.0,4.0,7.0,6.0,11.0,9.0,7.0,6.0,11.0,17.0,11.0,13.0,13.0,12.0,6.0,2.0,37.0,500.0
16720,3.0,3.0,8.0,9.0,16.0,11.0,12.0,7.0,20.0,5.0,17.0,6.0,11.0,8.0,9.0,6.0,10.0,13.0,7.0,6.0,8.0,14.0,9.0,4.0,3.0,37.0,500.0
16721,3.0,11.0,6.0,5.0,9.0,8.0,7.0,14.0,7.0,14.0,12.0,7.0,11.0,10.0,3.0,7.0,9.0,10.0,12.0,12.0,11.0,17.0,11.0,6.0,3.0,37.0,500.0
16722,2.0,3.0,12.0,10.0,12.0,7.0,8.0,14.0,13.0,7.0,9.0,10.0,10.0,14.0,10.0,5.0,7.0,11.0,18.0,10.0,7.0,10.0,9.0,4.0,2.0,37.0,500.0
16723,1.0,4.0,12.0,12.0,12.0,3.0,7.0,7.0,16.0,9.0,6.0,13.0,9.0,11.0,8.0,6.0,18.0,9.0,15.0,12.0,9.0,11.0,8.0,4.0,1.0,37.0,500.0
16724,1.0,7.0,15.0,10.0,9.0,12.0,4.0,11.0,7.0,10.0,17.0,10.0,8.0,7.0,8.0,8.0,12.0,11.0,7.0,13.0,10.0,5.0,13.0,7.0,1.0,37.0,500.0
16725,3.0,5.0,15.0,13.0,11.0,9.0,4.0,13.0,4.0,9.0,13.0,8.0,6.0,11.0,11.0,15.0,8.0,4.0,13.0,13.0,9.0,9.0,10.0,6.0,3.0,37.0,500.0
16726,3.0,8.0,10.0,9.0,7.0,9.0,8.0,15.0,15.0,12.0,13.0,7.0,11.0,16.0,8.0,6.0,4.0,8.0,13.0,6.0,8.0,9.0,14.0,3.0,3.0,37.0,500.0
16727,3.0,6.0,16.0,9.0,10.0,14.0,10.0,16.0,8.0,9.0,9.0,6.0,7.0,10.0,9.0,11.0,12.0,6.0,10.0,11.0,10.0,9.0,8.0,3.0,3.0,37.0,500.0
16728,1.0,3.0,15.0,11.0,9.0,12.0,5.0,5.0,7.0,9.0,13.0,16.0,5.0,6.0,6.0,14.0,13.0,10.0,12.0,12.0,9.0,9.0,14.0,6.0,1.0,37.0,500.0
16729,3.0,5.0,10.0,9.0,16.0,5.0,7.0,14.0,15.0,8.0,9.0,16.0,12.0,15.0,4.0,10.0,11.0,8.0,10.0,6.0,7.0,9.0,11.0,2.0,2.0,37.0,500.0
16730,3.0,4.0,10.0,6.0,13.0,11.0,9.0,8.0,6.0,12.0,10.0,8.0,17.0,11.0,8.0,14.0,11.0,18.0,6.0,10.0,6.0,7.0,9.0,5.0,3.0,37.0,500.0
16731,3.0,4.0,9.0,12.0,11.0,13.0,11.0,10.0,15.0,8.0,7.0,6.0,13.0,11.0,9.0,11.0,11.0,5.0,13.0,10.0,7.0,8.0,11.0,4.0,3.0,37.0,500.0
16732,2.0,4.0,11.0,13.0,12.0,12.0,6.0,8.0,14.0,11.0,8.0,8.0,12.0,10.0,12.0,7.0,6.0,13.0,15.0,9.0,6.0,8.0,10.0,5.0,2.0,37.0,500.0
16733,2.0,7.0,9.0,7.0,12.0,13.0,8.0,10.0,17.0,12.0,13.0,8.0,5.0,9.0,5.0,5.0,7.0,12.0,8.0,6.0,18.0,12.0,10.0,7.0,2.0,37.0,500.0
16734,1.0,4.0,5.0,9.0,6.0,10.0,8.0,9.0,14.0,9.0,13.0,9.0,6.0,13.0,9.0,13.0,9.0,7.0,14.0,11.0,15.0,7.0,15.0,6.0,1.0,37.0,500.0
16735,3.0,5.0,6.0,11.0,15.0,11.0,10.0,12.0,14.0,7.0,8.0,8.0,8.0,12.0,5.0,4.0,8.0,15.0,13.0,12.0,10.0,11.0,8.0,6.0,3.0,37.0,500.0
16736,4.0,4.0,9.0,12.0,8.0,12.0,8.0,8.0,14.0,15.0,10.0,8.0,9.0,9.0,7.0,7.0,11.0,5.0,9.0,13.0,13.0,10.0,11.0,6.0,4.0,37.0,500.0
16737,4.0,6.0,3.0,9.0,10.0,11.0,4.0,11.0,7.0,9.0,9.0,11.0,10.0,11.0,9.0,9.0,13.0,13.0,11.0,13.0,15.0,14.0,7.0,3.0,3.0,37.0,500.0
16738,,2.0,9.0,9.0,11.0,13.0,8.0,15.0,12.0,10.0,13.0,13.0,14.0,5.0,8.0,4.0,8.0,7.0,14.0,15.0,7.0,8.0,11.0,6.0,1.9166666666666667,37.0,500.0
16739,1.0,4.0,14.0,13.0,11.0,9.0,6.0,10.0,10.0,12.0,5.0,8.0,6.0,15.0,9.0,9.0,13.0,9.0,9.0,10.0,8.0,13.0,9.0,9.0,1.0,37.0,500.0
16740,1.0,10.0,5.0,11.0,9.0,8.0,10.0,7.0,14.0,10.0,10.0,9.0,11.0,15.0,4.0,14.0,13.0,9.0,9.0,10.0,12.0,12.0,6.0,3.0,1.0,37.0,500.0
16741,2.0,6.0,8.0,7.0,7.0,16.0,10.0,15.0,8.0,8.0,8.0,4.0,10.0,6.0,8.0,10.0,17.0,11.0,12.0,6.0,13.0,9.0,14.0,7.0,2.0,37.0,500.0
16742,4.0,6.0,10.0,13.0,11.0,11.0,13.0,8.0,5.0,15.0,6.0,7.0,11.0,13.0,6.0,12.0,10.0,9.0,8.0,12.0,10.0,12.0,9.0,1.0,1.0,37.0,500.0
16743,,4.0,9.0,9.0,10.0,11.0,11.0,13.0,7.0,10.0,14.0,11.0,9.0,11.0,7.0,6.0,9.0,11.0,9.0,13.0,16.0,8.0,10.0,4.0,3.8333333333333335,37.0,500.0
16744,2.0,2.0,9.0,5.0,11.0,10.0,6.0,8.0,9.0,12.0,6.0,8.0,15.0,9.0,10.0,4.0,10.0,9.0,16.0,11.0,14.0,19.0,8.0,9.0,2.0,37.0,500.0
16745,2.0,2.0,9.0,8.0,7.0,9.0,11.0,11.0,12.0,15.0,12.0,12.0,6.0,9.0,5.0,8.0,9.0,10.0,13.0,11.0,10.0,12.0,14.0,5.0,2.0,37.0,500.0
16746,2.0,6.0,5.0,13.0,10.0,10.0,8.0,7.0,13.0,11.0,9.0,4.0,7.0,7.0,7.0,10.0,15.0,6.0,12.0,12.0,13.0,11.0,14.0,10.0,2.0,37.0,500.0
16747,2.0,5.0,9.0,9.0,4.0,11.0,9.0,8.0,8.0,9.0,10.0,9.0,4.0,15.0,6.0,10.0,11.0,14.0,14.0,16.0,14.0,9.0,10.0,6.0,2.0,37.0,500.0
16748,3.0,7.0,6.0,7.0,7.0,10.0,3.0,13.0,11.0,11.0,8.0,8.0,14.0,9.0,9.0,13.0,17.0,8.0,12.0,9.0,10.0,10.0,10.0,7.0,3.0,37.0,500.0
16749,2.0,3.0,15.0,8.0,15.0,11.0,9.0,7.0,6.0,13.0,7.0,7.0,8.0,8.0,13.0,10.0,10.0,14.0,10.0,7.0,11.0,10.0,15.0,3.0,2.0,37.0,500.0
16750,4.0,6.0,10.0,5.0,7.0,14.0,7.0,16.0,17.0,10.0,10.0,6.0,9.0,10.0,8.0,12.0,13.0,6.0,10.0,9.0,8.0,9.0,10.0,6.0,4.0,37.0,500.0
16751,2.0,4.0,9.0,10.0,7.0,9.0,7.0,14.0,4.0,10.0,12.0,10.0,8.0,11.0,5.0,17.0,14.0,6.0,11.0,14.0,9.0,13.0,7.0,9.0,2.0,37.0,500.0
16752,,1.0,8.0,12.0,7.0,9.0,11.0,15.0,7.0,14.0,11.0,7.0,7.0,9.0,7.0,13.0,17.0,8.0,7.0,13.0,9.0,8.0,11.0,11.0,0.9583333333333334,37.0,500.0
16753,4.0,8.0,10.0,11.0,16.0,6.0,9.0,8.0,11.0,10.0,14.0,6.0,10.0,13.0,3.0,11.0,5.0,10.0,10.0,10.0,7.0,11.0,12.0,7.0,3.0,37.0,500.0
16754,1.0,6.0,12.0,13.0,14.0,14.0,12.0,9.0,11.0,7.0,8.0,6.0,10.0,13.0,8.0,7.0,10.0,10.0,8.0,10.0,12.0,8.0,9.0,4.0,1.0,37.0,500.0
16755,3.0,5.0,10.0,9.0,8.0,5.0,8.0,8.0,8.0,17.0,11.0,13.0,6.0,8.0,5.0,8.0,10.0,11.0,15.0,13.0,15.0,13.0,10.0,3.0,3.0,37.0,500.0
16756,2.0,6.0,10.0,10.0,17.0,11.0,5.0,8.0,10.0,8.0,9.0,8.0,18.0,14.0,8.0,12.0,9.0,8.0,6.0,9.0,6.0,12.0,8.0,8.0,2.0,37.0,500.0
16757,2.0,8.0,8.0,11.0,16.0,12.0,8.0,6.0,15.0,7.0,8.0,8.0,4.0,11.0,6.0,9.0,10.0,13.0,10.0,9.0,11.0,16.0,9.0,5.0,2.0,37.0,500.0
16758,4.0,3.0,8.0,8.0,7.0,12.0,11.0,8.0,8.0,13.0,8.0,7.0,9.0,11.0,8.0,6.0,11.0,15.0,12.0,16.0,8.0,7.0,18.0,4.0,3.0,37.0,500.0
16759,2.0,5.0,11.0,6.0,8.0,19.0,10.0,12.0,11.0,6.0,10.0,11.0,11.0,12.0,5.0,6.0,11.0,9.0,8.0,10.0,12.0,12.0,11.0,4.0,2.0,37.0,500.0
16760,,4.0,12.0,4.0,12.0,12.0,7.0,14.0,13.0,12.0,14.0,7.0,16.0,5.0,9.0,11.0,11.0,12.0,8.0,13.0,5.0,6.0,5.0,10.0,3.8333333333333335,37.0,500.0
16761,6.0,5.0,9.0,8.0,12.0,11.0,11.0,16.0,15.0,12.0,7.0,6.0,11.0,9.0,6.0,6.0,14.0,13.0,9.0,8.0,6.0,9.0,10.0,3.0,3.0,37.0,500.0
16762,3.0,7.0,14.0,14.0,14.0,14.0,11.0,6.0,11.0,13.0,11.0,9.0,10.0,9.0,6.0,11.0,8.0,6.0,5.0,7.0,9.0,14.0,9.0,1.0,1.0,37.0,500.0
16763,6.0,4.0,13.0,8.0,6.0,19.0,8.0,12.0,8.0,10.0,6.0,10.0,8.0,14.0,5.0,10.0,12.0,6.0,7.0,9.0,7.0,17.0,13.0,4.0,4.0,37.0,500.0
16764,4.0,6.0,11.0,12.0,16.0,9.0,5.0,10.0,11.0,9.0,8.0,7.0,6.0,10.0,11.0,15.0,12.0,9.0,10.0,7.0,13.0,7.0,10.0,4.0,4.0,37.0,500.0
16765,4.0,6.0,9.0,10.0,10.0,11.0,6.0,12.0,5.0,16.0,5.0,10.0,8.0,15.0,7.0,14.0,4.0,11.0,13.0,12.0,15.0,6.0,9.0,4.0,4.0,37.0,500.0
16766,2.0,7.0,9.0,12.0,7.0,18.0,10.0,8.0,7.0,6.0,8.0,6.0,10.0,14.0,6.0,16.0,11.0,11.0,10.0,6.0,10.0,11.0,11.0,6.0,2.0,37.0,500.0
16767,4.0,4.0,14.0,9.0,12.0,9.0,8.0,10.0,4.0,8.0,9.0,12.0,17.0,13.0,6.0,8.0,12.0,6.0,11.0,13.0,6.0,15.0,9.0,3.0,3.0,37.0,500.0
16768,,5.0,9.0,12.0,12.0,6.0,13.0,9.0,8.0,16.0,14.0,7.0,9.0,8.0,9.0,5.0,8.0,10.0,10.0,15.0,12.0,14.0,8.0,3.0,2.875,37.0,500.0
16769,2.0,5.0,12.0,14.0,14.0,9.0,8.0,10.0,7.0,13.0,14.0,3.0,14.0,8.0,12.0,10.0,9.0,8.0,7.0,8.0,8.0,9.0,11.0,7.0,2.0,37.0,500.0
16770,3.0,7.0,5.0,11.0,15.0,8.0,7.0,7.0,7.0,9.0,6.0,5.0,12.0,9.0,9.0,14.0,16.0,14.0,11.0,12.0,10.0,9.0,10.0,6.0,3.0,37.0,500.0
16771,4.0,3.0,13.0,13.0,12.0,8.0,8.0,11.0,12.0,12.0,12.0,8.0,6.0,10.0,10.0,9.0,12.0,6.0,8.0,10.0,10.0,10.0,11.0,4.0,3.0,37.0,500.0
16772,2.0,5.0,10.0,6.0,7.0,13.0,14.0,11.0,14.0,11.0,8.0,6.0,9.0,14.0,6.0,11.0,10.0,6.0,11.0,6.0,10.0,13.0,15.0,4.0,2.0,37.0,500.0
16773,4.0,9.0,8.0,10.0,16.0,7.0,10.0,11.0,14.0,5.0,13.0,5.0,14.0,11.0,2.0,12.0,9.0,9.0,13.0,5.0,10.0,12.0,6.0,7.0,2.0,37.0,500.0
16774,1.0,7.0,3.0,10.0,7.0,15.0,10.0,6.0,16.0,10.0,10.0,7.0,8.0,13.0,9.0,12.0,8.0,15.0,11.0,11.0,8.0,15.0,7.0,3.0,1.0,37.0,500.0
16775,3.0,5.0,9.0,6.0,15.0,9.0,10.0,9.0,8.0,12.0,13.0,6.0,11.0,9.0,6.0,11.0,6.0,15.0,10.0,11.0,12.0,12.0,7.0,7.0,3.0,37.0,500.0
16776,1.0,3.0,15.0,13.0,8.0,13.0,7.0,8.0,7.0,11.0,7.0,12.0,11.0,18.0,7.0,8.0,7.0,8.0,10.0,7.0,15.0,11.0,8.0,7.0,1.0,37.0,500.0
16777,2.0,7.0,8.0,12.0,8.0,13.0,7.0,13.0,12.0,10.0,7.0,10.0,7.0,8.0,9.0,5.0,17.0,6.0,11.0,15.0,15.0,8.0,10.0,2.0,2.0,37.0,500.0
16778,,4.0,10.0,12.0,11.0,11.0,9.0,10.0,9.0,13.0,10.0,9.0,7.0,10.0,11.0,13.0,10.0,13.0,9.0,7.0,7.0,8.0,15.0,4.0,3.8333333333333335,37.0,500.0
16779,1.0,3.0,9.0,12.0,8.0,12.0,8.0,8.0,5.0,9.0,9.0,6.0,11.0,14.0,11.0,11.0,12.0,7.0,10.0,11.0,13.0,10.0,14.0,8.0,1.0,37.0,500.0
16780,3.0,5.0,9.0,11.0,7.0,9.0,12.0,9.0,9.0,12.0,11.0,5.0,9.0,10.0,4.0,11.0,16.0,9.0,9.0,9.0,7.0,13.0,15.0,8.0,3.0,37.0,500.0
16781,1.0,5.0,9.0,10.0,13.0,14.0,6.0,12.0,13.0,7.0,15.0,7.0,11.0,9.0,13.0,4.0,6.0,12.0,10.0,12.0,15.0,7.0,6.0,5.0,1.0,37.0,500.0
16782,,4.0,14.0,6.0,12.0,13.0,9.0,12.0,9.0,9.0,10.0,8.0,12.0,8.0,8.0,10.0,9.0,6.0,13.0,12.0,11.0,8.0,11.0,8.0,3.8333333333333335,37.0,500.0
16783,2.0,4.0,6.0,12.0,9.0,19.0,7.0,5.0,8.0,11.0,10.0,7.0,6.0,11.0,8.0,13.0,5.0,11.0,9.0,9.0,16.0,11.0,14.0,9.0,2.0,37.0,500.0
16784,1.0,9.0,11.0,7.0,7.0,12.0,9.0,13.0,14.0,13.0,10.0,9.0,10.0,12.0,5.0,11.0,12.0,12.0,8.0,7.0,5.0,14.0,7.0,4.0,1.0,37.0,500.0
16785,3.0,7.0,11.0,10.0,7.0,8.0,3.0,11.0,7.0,13.0,15.0,7.0,11.0,8.0,10.0,10.0,10.0,12.0,13.0,9.0,12.0,6.0,12.0,7.0,3.0,37.0,500.0
16786,1.0,2.0,12.0,6.0,11.0,11.0,11.0,12.0,11.0,12.0,10.0,6.0,15.0,5.0,14.0,4.0,17.0,9.0,8.0,12.0,12.0,9.0,9.0,3.0,1.0,37.0,500.0
16787,2.0,8.0,9.0,10.0,5.0,7.0,11.0,11.0,8.0,13.0,10.0,6.0,13.0,12.0,6.0,8.0,11.0,7.0,16.0,11.0,8.0,15.0,11.0,4.0,2.0,37.0,500.0
16788,3.0,5.0,11.0,12.0,16.0,8.0,9.0,7.0,8.0,10.0,14.0,9.0,12.0,9.0,9.0,9.0,11.0,12.0,6.0,9.0,14.0,6.0,11.0,2.0,2.0,37.0,500.0
16789,2.0,,9.0,7.0,5.0,14.0,14.0,13.0,5.0,11.0,14.0,9.0,13.0,12.0,7.0,16.0,11.0,10.0,7.0,7.0,9.0,10.0,12.0,5.0,1.9166666666666667,37.0,500.0
16790,3.0,3.0,11.0,13.0,13.0,10.0,10.0,15.0,5.0,10.0,6.0,10.0,11.0,16.0,7.0,11.0,14.0,10.0,5.0,9.0,9.0,8.0,9.0,4.0,3.0,37.0,500.0
16791,4.0,6.0,13.0,9.0,8.0,15.0,7.0,6.0,7.0,7.0,6.0,9.0,10.0,14.0,6.0,10.0,12.0,14.0,12.0,12.0,11.0,13.0,6.0,5.0,4.0,37.0,500.0
16792,3.0,6.0,8.0,7.0,11.0,7.0,4.0,14.0,11.0,8.0,17.0,8.0,11.0,12.0,12.0,8.0,11.0,12.0,8.0,9.0,11.0,11.0,9.0,4.0,3.0,37.0,500.0
16793,4.0,5.0,11.0,9.0,9.0,10.0,8.0,12.0,13.0,18.0,6.0,6.0,7.0,11.0,7.0,6.0,10.0,14.0,10.0,14.0,7.0,8.0,10.0,7.0,4.0,37.0,500.0
16794,2.0,4.0,12.0,7.0,14.0,17.0,3.0,15.0,14.0,7.0,9.0,11.0,8.0,7.0,11.0,5.0,9.0,13.0,11.0,7.0,11.0,9.0,10.0,6.0,2.0,37.0,500.0
16795,,5.0,9.0,11.0,13.0,9.0,10.0,12.0,12.0,7.0,13.0,9.0,6.0,9.0,5.0,17.0,14.0,9.0,9.0,4.0,9.0,8.0,14.0,8.0,3.8333333333333335,37.0,500.0
16796,,8.0,10.0,8.0,8.0,11.0,8.0,5.0,10.0,8.0,13.0,7.0,10.0,11.0,8.0,19.0,10.0,9.0,13.0,11.0,8.0,8.0,13.0,6.0,4.791666666666667,37.0,500.0
16797,4.0,3.0,9.0,12.0,9.0,10.0,7.0,8.0,11.0,11.0,10.0,7.0,13.0,9.0,9.0,10.0,15.0,10.0,10.0,9.0,10.0,10.0,9.0,7.0,3.0,37.0,500.0
16798,2.0,11.0,11.0,11.0,13.0,13.0,4.0,18.0,5.0,13.0,8.0,6.0,12.0,12.0,10.0,6.0,10.0,15.0,5.0,5.0,7.0,9.0,12.0,4.0,2.0,37.0,500.0
16799,1.0,7.0,8.0,7.0,4.0,9.0,5.0,8.0,12.0,9.0,16.0,10.0,12.0,13.0,10.0,8.0,11.0,8.0,12.0,10.0,12.0,14.0,12.0,4.0,1.0,37.0,500.0
16800,3.0,5.0,10.0,10.0,10.0,11.0,9.0,16.0,6.0,13.0,8.0,6.0,9.0,10.0,10.0,9.0,12.0,13.0,10.0,10.0,13.0,8.0,7.0,4.0,3.0,37.0,500.0
16801,1.0,3.0,12.0,9.0,12.0,12.0,6.0,6.0,12.0,7.0,13.0,8.0,11.0,8.0,12.0,11.0,8.0,15.0,14.0,5.0,9.0,13.0,8.0,7.0,1.0,37.0,500.0
16802,,4.0,12.0,9.0,13.0,4.0,7.0,11.0,11.0,12.0,12.0,8.0,5.0,12.0,11.0,9.0,6.0,7.0,15.0,13.0,11.0,13.0,10.0,7.0,3.8333333333333335,37.0,500.0
16803,6.0,3.0,15.0,8.0,10.0,10.0,11.0,5.0,9.0,7.0,16.0,4.0,11.0,9.0,8.0,13.0,11.0,6.0,11.0,14.0,8.0,11.0,11.0,5.0,3.0,37.0,500.0
16804,1.0,5.0,7.0,12.0,10.0,11.0,9.0,9.0,11.0,8.0,9.0,8.0,8.0,13.0,8.0,14.0,10.0,7.0,13.0,13.0,13.0,9.0,8.0,6.0,1.0,37.0,500.0
16805,6.0,5.0,9.0,11.0,12.0,7.0,4.0,12.0,12.0,11.0,16.0,9.0,9.0,7.0,10.0,6.0,11.0,12.0,10.0,11.0,15.0,8.0,6.0,3.0,3.0,37.0,500.0
16806,2.0,2.0,9.0,8.0,10.0,12.0,12.0,18.0,12.0,11.0,9.0,10.0,10.0,11.0,7.0,8.0,8.0,6.0,13.0,8.0,11.0,13.0,8.0,4.0,2.0,37.0,500.0
16807,2.0,6.0,8.0,14.0,7.0,15.0,11.0,12.0,13.0,7.0,10.0,9.0,10.0,13.0,6.0,9.0,12.0,5.0,10.0,10.0,9.0,11.0,10.0,3.0,2.0,37.0,500.0
16808,3.0,5.0,10.0,10.0,8.0,8.0,11.0,10.0,15.0,13.0,12.0,4.0,9.0,15.0,10.0,8.0,10.0,7.0,8.0,9.0,12.0,12.0,9.0,4.0,3.0,37.0,500.0
16809,2.0,8.0,15.0,11.0,13.0,9.0,6.0,12.0,15.0,17.0,,7.0,5.0,9.0,12.0,8.0,16.0,8.0,10.0,13.0,9.0,10.0,5.0,2.0,1.9166666666666667,37.0,500.0
16810,5.0,4.0,9.0,4.0,12.0,8.0,8.0,9.0,6.0,12.0,7.0,6.0,15.0,18.0,9.0,14.0,9.0,7.0,8.0,11.0,9.0,13.0,14.0,5.0,4.0,37.0,500.0
16811,3.0,3.0,3.0,9.0,5.0,12.0,7.0,7.0,13.0,10.0,14.0,9.0,17.0,10.0,13.0,13.0,11.0,8.0,12.0,11.0,7.0,13.0,10.0,2.0,2.0,37.0,500.0
